formula,predicted_Tc,efermi,band_gap
Zr1Al2Zn1,2.2857704162597656,6.23465496,0.0
Tb1Dy1C4,2.2850074768066406,4.89457145,0.0
Tb1Co1Si1,2.2849979400634766,5.70194472,0.0
Dy1Al7Au3,2.2849578857421875,6.954567,0.0
Hf4Ni1Rh1,2.284830093383789,5.75449357,0.0
Ni2P1O5,2.2843170166015625,3.09051021,0.0
Er2Mn17C3,2.284252166748047,5.93962197,0.0
Pr1Ni12B6,2.2841930389404297,7.54137349,0.0
Pr1Ni12B6,2.2841930389404297,7.54137349,0.0
Li1Ce1Tl2,2.2835350036621094,6.06802363,0.0
Sc3Si4Ni4,2.282794952392578,7.38336759,0.0
Sc3Si4Ni4,2.282794952392578,7.38336759,0.0
Tm3Ga5Ni1,2.282255172729492,4.21395857,0.0
Dy3Al2Ni6,2.2821407318115234,6.06256247,0.0
Dy3Al2Ni6,2.2821407318115234,6.06256247,0.0
Ni1P2O6,2.2820262908935547,2.93079906,1.4862999999999995
Mg14Si1Mo1,2.281972885131836,4.16148337,0.0
Gd3Ga1Ni1Se7,2.2818870544433594,3.79888945,0.0
K2Ti1Si3O9,2.2815914154052734,0.66346618,3.3701
Sc4Si7Ni1,2.2812633514404297,7.23581642,0.0
Sc4Si7Ni1,2.2812633514404297,7.23581642,0.0
Ga1Ni2Ge3,2.2805233001708984,7.24191657,0.0
Pa1Al1Au2,2.2804737091064453,7.86894815,0.0
Mn3Si1Ir1,2.280424118041992,7.56391878,0.0
Ni1W1O4,2.280048370361328,2.81837287,2.8991
Nd1Co1Si2,2.2799224853515625,6.36553925,0.0
Ti1Ni2Sb1,2.2794666290283203,10.0176655,0.0
Mn1Al1O3,2.2792911529541016,4.73552803,1.2511
Tb1Co1C1,2.2792415618896484,4.03076439,0.0
Nd2Ni7P4,2.2783679962158203,8.00450016,0.0
La10Al5I8,2.278329849243164,6.67107795,0.0
La2Si5Rh3,2.278278350830078,8.73104086,0.0
Al6Ru1,2.2781906127929688,8.16752294,0.0
Li2U5Mo1O19,2.2777938842773438,2.0366132,1.3518
Li8Cr1O6,2.2776050567626953,0.56186518,1.7651999999999997
Li11Mn1As6,2.277528762817383,1.83611728,0.0
Sm9Al5Se21,2.2775211334228516,3.1043701,1.6431999999999998
Ti1Zn1Si2O6,2.276796340942383,6.70849194,0.0
Lu4Al1,2.276491165161133,2.17816776,0.0
Er1Al2Si2,2.2764205932617188,6.34098027,0.0
Er1Al2Si2,2.2764205932617188,6.34098027,0.0
Si1Pd1N2,2.276397705078125,6.51348377,0.0
Dy1B4Ru1,2.275564193725586,6.9524076,0.0
Tb3Co11B4,2.2754058837890625,5.32283491,0.0
La1Co4B1,2.2753372192382812,7.11036484,0.0
Li2Ru1N2,2.2750015258789062,5.02560982,0.0
Mn1Re3B2,2.2738609313964844,8.24203935,0.0
Ho1Co2Si2,2.2730484008789062,6.65299936,0.0
Al1Co2Si2,2.2730274200439453,9.14765148,0.0
Al1Co2Si2,2.2730274200439453,9.14765148,0.0
La2Si3O9,2.2729225158691406,3.10810853,4.3074
Lu3Ni2Ge3,2.272890090942383,5.82270064,0.0
Mg1Ni4S8,2.2717761993408203,5.12185166,0.0
Li2Mn1Ni3O8,2.2717723846435547,2.99859791,0.2074000000000002
Li2Mn1Ni3O8,2.2717723846435547,2.99859791,0.2074000000000002
Ho4Ni1,2.271627426147461,2.9522149,0.0
Zn1Ni1Pd2,2.2708206176757812,-4.30307045,0.3591000000000002
Dy3Al12Ru4,2.270627975463867,6.92667964,0.0
Al1Ni3Sb1,2.269956588745117,8.46862595,0.0
Al1Ni3Sb1,2.269956588745117,8.46862595,0.0
Co3Ni3Te2O16,2.268991470336914,3.36888107,0.1646999999999998
Li4Zr1O4,2.2685012817382812,-0.03715937,4.3207
Si2Tc1Rh1,2.2681407928466797,-2.09458485,0.0
Si1Hg3,2.267793655395508,2.88802787,0.0
Li3Ir1N2,2.2677841186523438,1.76629555,0.8756000000000002
Si2Ir3,2.2675914764404297,8.99144347,0.0
U1Ni1P2,2.267505645751953,10.55429456,0.0
Pr3B2N4,2.266702651977539,5.22473927,0.0
Ti2Cr1Si6,2.266202926635742,9.59450536,0.0
Gd1B1Pd3,2.2661056518554688,4.82154731,0.0
Li2Co1N2,2.2660770416259766,3.7714945,0.0
Rb4Al2S5,2.265348434448242,0.97026093,3.0154
Sr1Si2Pd2,2.2648773193359375,5.28703498,0.0
Li2Ni1O2,2.2648544311523438,3.66334302,0.9116000000000004
Li2Ni1O2,2.2648544311523438,3.66334302,0.9116000000000004
Li2Rh1F6,2.2648468017578125,-0.78665288,0.0
Tb1Si2Ag2,2.264759063720703,5.88973237,0.0
Dy1Ti1Si1,2.264596939086914,5.13421637,0.0
Ca2Si3Ni1,2.2645626068115234,5.57958995,0.0
Ca2Si3Ni1,2.2645626068115234,5.57958995,0.0
Dy1Al3B4O12,2.2645034790039062,3.37661859,5.543100000000001
Dy1Al3B4O12,2.2645034790039062,3.37661859,5.543100000000001
La1Mg6B1,2.264322280883789,4.2100849,0.0
Pr2Ga7Ni1,2.264162063598633,4.52397688,0.0
Zn1Si2Sn1O6,2.263345718383789,3.15859284,3.1413999999999995
Ho2Re1C2,2.263202667236328,4.57274291,0.0
Li1Zn1Ni2,2.262948989868164,4.35674524,0.0
Li1Zn1Ni2,2.262948989868164,4.35674524,0.0
Li2Pt1,2.2626724243164062,3.15388196,0.0
Mn2Si2O7,2.262615203857422,2.62672226,0.0
Pr1Si1Ag1,2.262540817260742,4.49050203,0.0
Sm1Ni1Sb2,2.262491226196289,7.04053864,0.0
Tm1Co1Si1,2.2624683380126953,5.78405468,0.0
Li1Mg14Mo1,2.2618865966796875,3.52970562,0.0
Ni6Ge2P1,2.2618446350097656,9.33118255,0.0
Pr3Ni3Bi4,2.2615604400634766,5.92849163,0.0
Li3Er1Cl6,2.2613258361816406,-0.27929372,5.2109000000000005
Eu1Ni2P2,2.261199951171875,7.59946686,0.0
Ca7B14Rh20,2.260915756225586,4.52097631,0.0
La1Si1Pt1,2.2604217529296875,7.98729412,0.0
Ho1Al2Ni1,2.2599716186523438,6.20353567,0.0
Ho1Al2Ni1,2.2599716186523438,6.20353567,0.0
Li5Bi1O4,2.259939193725586,2.28207938,1.6845
Ce4Al1Co25,2.2592620849609375,5.9456644,0.0
Li1Sb4P7O24,2.259075164794922,1.83262503,3.389
Li1H1Pd1,2.2586097717285156,3.93875244,0.0
Li1Ni2S2,2.258207321166992,5.96742663,0.0
Li1Ni2S2,2.258207321166992,5.96742663,0.0
Ce4Ni4Bi3Sb5,2.2581119537353516,7.80405188,0.0
Be1Al1Co2,2.2578964233398438,-2.8643123,0.0
Pr2Al9Rh3,2.257631301879883,6.63597704,0.0
Gd1B4Ru1,2.2572555541992188,6.48489905,0.0
Cd3B1,2.257101058959961,3.12242417,0.0
Li1U4As3O20,2.2570629119873047,2.51827702,1.8788
Ca3Mg1Ni14,2.2567996978759766,5.63475081,0.0
Eu1Dy1Ni4O12,2.256671905517578,3.65492801,0.0
Sc2Ni1Ir1,2.256326675415039,6.09483924,0.0
Zn1Ni9O10,2.2554092407226562,5.55471724,2.0976
Mg6Al1Zn1,2.255268096923828,3.97815291,0.0
Ti1Mn2Al1,2.2550048828125,6.89372406,0.0
Gd1Co12B6,2.253894805908203,5.84753024,0.0
Li3Bi1,2.2531509399414062,2.90571406,0.3428999999999997
La1Ce1Mn4Si4,2.2531166076660156,7.93826563,0.0
Sm2Re1C2,2.2529735565185547,4.53111132,0.0
Mg1Sc2Al1,2.2526416778564453,4.63334914,0.0
Mg32Al36Ag13,2.252582550048828,5.54291359,0.0
Li1Be2Os1,2.2524681091308594,-3.13082587,0.5736000000000003
Ni1Pt12O16,2.2519073486328125,4.52952163,0.0
La3Ni4P4O2,2.2516822814941406,8.330403,0.0
Si2Mo1O7,2.251129150390625,1.54810781,0.6165
Ce3Si8Ni2,2.2508392333984375,9.32042185,0.0
Ce3Si8Ni2,2.2508392333984375,9.32042185,0.0
Pr2Ni2I1,2.250753402709961,5.51522295,0.0
Pu2Si4Mo3,2.250507354736328,10.76944254,0.0
Tb1Si1Ir1,2.2503585815429688,6.89263578,0.0
Sr24Ni19O54,2.250215530395508,3.47695507,0.4546000000000001
Al1Zn1Co2,2.2501087188720703,-2.54350155,0.0495000000000001
Nb1Ni1Ge1,2.2500648498535156,7.50162238,0.0
Ca1Si1,2.2496795654296875,4.91583017,0.0
Zn1Ni2N2,2.249256134033203,3.72752281,0.0
Sm15Ni28P21,2.249166488647461,7.0908983,0.0
Tb2Co7B3,2.248617172241211,5.46957537,0.0
Ho1Si1Rh1,2.2484302520751953,6.09885821,0.0
Li1Te3,2.248319625854492,4.78038992,0.1947999999999998
Li4Mn1W3O12,2.2480907440185547,2.22654087,1.6778000000000004
U2Re3Si5,2.247760772705078,10.01699643,0.0
Mg4Al1Si3,2.2477283477783203,5.9478128,0.0
Mg4Al1Si3,2.2477283477783203,5.9478128,0.0
Na1Ni2P2O9,2.2469120025634766,1.33140181,0.0
Nd1Ni1,2.2467002868652344,5.08380412,0.0
Al3Zn1Ni12,2.2466697692871094,7.85646336,0.0
Al3Zn1Ni12,2.2466697692871094,7.85646336,0.0
Gd1Si1Ag1,2.2465686798095703,4.01204303,0.0
Al1Sn1W2O8,2.2465553283691406,6.17082181,0.1697000000000006
Al1Mo1O3,2.246337890625,6.32710102,1.4177
Os3C8S1O8,2.2452430725097656,1.63331257,1.7639
Sm4B18Cl3O38,2.2449474334716797,0.10704277,0.0
Ce3Ga2Ni2,2.244853973388672,7.22088319,0.0
Ho1B2C2,2.2447280883789062,6.29676941,0.0
Ho1B2C2,2.2447280883789062,6.29676941,0.0
Pu1Si2Ir2,2.2438011169433594,10.63938561,0.0
Tm1Co1C2,2.243379592895508,5.47271522,0.0
Sm3Si6Pd20,2.2432994842529297,5.74703408,0.0
Li3Mg1,2.243267059326172,0.90432612,0.0
Li2Ti1S2O1,2.242839813232422,1.39321745,1.9835000000000005
Er4Ga12Ni1,2.242605209350586,4.38476091,0.0
Sr1Al9Ni2,2.2416763305664062,6.85874973,0.0
Sr1Al9Ni2,2.2416763305664062,6.85874973,0.0
Ca1Si3Pt1,2.2414169311523438,7.51326303,0.0
Lu1Si2Ru2,2.240509033203125,6.78358781,0.0
Sc1B1Pt3,2.2405014038085938,6.55588711,0.0
Al12Mo1,2.2398204803466797,7.70537358,0.0
Li8Sn1O6,2.2397594451904297,1.46240505,3.813400000000001
C41F14,2.239656448364258,1.3480248,1.2278000000000002
La1Eu3Ni4O12,2.2394332885742188,4.22673452,0.0
K2Li1Ir1F6,2.239309310913086,1.10166667,2.0832
Al1H10C3N1,2.238309860229492,-1.35996187,4.918900000000001
Al1H10C3N1,2.238309860229492,-1.35996187,4.918900000000001
Gd1Dy1C4,2.238119125366211,4.62431994,0.0
Dy1Zn1Si1,2.2380104064941406,4.58890228,0.0
Hf5Sc1Si4,2.2378902435302734,6.38307858,0.0
Dy4In1Ni2Ge4,2.2378463745117188,5.94385303,0.0
Dy1Al1Co4,2.236936569213867,5.17947182,0.0
Zn1Co1Ni2O7,2.2367095947265625,2.09781607,0.0
Zr4Ni1,2.2362403869628906,3.76356076,0.0
Tb2Re3Si5,2.236034393310547,7.38800275,0.0
Li1Dy1Au2,2.235706329345703,3.63760718,0.0
La1Ni1P1,2.235677719116211,9.14637269,0.0
Sr1Ni1Sn2,2.2355613708496094,5.96577505,0.0
Co2C1,2.2350006103515625,6.1808862,0.0
Tm1Al1Co4,2.2346668243408203,5.00016351,0.0
Li1Pr1Ge1,2.234498977661133,2.67196751,0.0
Gd1B2C2,2.2343406677246094,5.24867351,0.0
Gd1B2C2,2.2343406677246094,5.24867351,0.0
Pr2Ni1B10,2.2340011596679688,6.34652018,0.0
Pr2Ni1B10,2.2340011596679688,6.34652018,0.0
Ce1Al1Si1,2.233844757080078,7.38424189,0.0
Ce1Al1Si1,2.233844757080078,7.38424189,0.0
Al3Mo1,2.2334976196289062,8.4196793,0.0
Er1Co1C1,2.2334556579589844,3.98372519,0.0
Li2Pr1Pb1,2.232044219970703,4.65634022,0.0
Al2Te2Cl7,2.231475830078125,-0.38057874,1.4057
La9Ni5S21,2.2312698364257812,6.20532695,0.0
Sr5Ca3Si4,2.230998992919922,2.91033534,0.3858999999999999
Hf3Al1,2.2309608459472656,5.25453994,0.0
Lu1Al7Au3,2.230632781982422,6.95724363,0.0
Hf5Al3N1,2.2305984497070312,5.7547197,0.0
Er1Co1Si1,2.2302474975585938,5.87125874,0.0
Sm2Si5Ni3,2.2298526763916016,7.78108712,0.0
Sm2Si5Ni3,2.2298526763916016,7.78108712,0.0
U1Ni1C2,2.229602813720703,11.08318443,0.0
U1Ni1C2,2.229602813720703,11.08318443,0.0
U1B2O6,2.229177474975586,0.52339836,2.266
Tm1Si2Pt2,2.2288379669189453,7.19481097,0.0
Ho2Os1C2,2.228748321533203,5.14728449,0.0
Rb7Na1Si8,2.228414535522461,1.28995168,1.6935
Co1Si1W1,2.2281227111816406,9.05126286,0.0
Li1Ag1Te1,2.2273921966552734,3.4468773,0.0
Li1Hg2Pd1,2.227285385131836,3.16042105,0.0
Li1Ho2Tc1,2.2269153594970703,3.42178116,0.0
Al1Ni2S4,2.2268199920654297,6.44714782,0.0
Al1Ni2S4,2.2268199920654297,6.44714782,0.0
La1Si1Pd1,2.226043701171875,7.67532693,0.0
Zn1C2,2.2260303497314453,1.41069851,2.7078
Li5Re1N4,2.2258663177490234,1.08375189,2.8473
Ho2Re3Si5,2.225564956665039,7.34626335,0.0
Sr1Li2Sn1,2.2245101928710938,3.8105174,0.0
Lu3Ga5Ni1,2.224355697631836,4.21059127,0.0
Dy1Si1Ag1,2.2243499755859375,5.10670827,0.0
Zr1Al1Pt2,2.2239418029785156,6.02923533,0.0
Al1Si3O8,2.2236080169677734,-1.09653304,0.0
Al1Si3O8,2.2236080169677734,-1.09653304,0.0
La3Ni2Sn7,2.222980499267578,8.7743681,0.0
Ce3Al3Pd2Pt1,2.2226619720458984,7.56372373,0.0
Si2W1O7,2.2225589752197266,1.94562832,0.6284000000000001
Tb1In2Ni1,2.2224788665771484,7.2182739,0.0
Er7Ni2Te2,2.222341537475586,4.71456104,0.0
Tb1Ga3B4O12,2.2221431732177734,2.11814013,4.7172
Ca1Mg3Si4O12,2.2219314575195312,2.79297681,4.7023
Lu1Ni4P2,2.2214412689208984,8.42025523,0.0
Lu2Ni12As7,2.221416473388672,7.79701307,0.0
Li5Sn1P3,2.221364974975586,2.77299432,0.0
Al1Bi1W2O8,2.221151351928711,3.65846823,2.3077
La10Si8O3,2.2209606170654297,8.51768117,0.0
Eu2Si2O7,2.2203712463378906,1.66952219,0.0
Li27As10,2.220317840576172,1.49880917,0.0
Tm2Co1Si2,2.2202091217041016,5.5696342,0.0
Gd2Re1C2,2.2200565338134766,4.55822558,0.0
Sr1B1O3,2.2195510864257812,0.52435916,0.4523999999999999
Li1La1Ge2,2.2194061279296875,5.16329839,0.0
Mg3Al18Cr2,2.2189674377441406,7.35595024,0.0
Sr1Ni2P2O8,2.2184391021728516,2.54740132,3.7853
Cr1Ni1O4,2.2182693481445312,1.96773308,0.0
Si3W2O12,2.218168258666992,1.04278397,3.0736
Tb2Al9Rh3,2.217805862426758,6.78034605,0.0
Er2C1,2.2176761627197266,3.07417852,0.0
Eu1Si1Pd1,2.2172470092773438,4.44029041,0.0
Dy1Co1Si2,2.2172298431396484,6.61169448,0.0
Li1Ti1Au2,2.2171764373779297,-2.81944221,0.2514000000000003
Ho1Ni2B2,2.2170753479003906,6.13450812,0.0
Ho1Ni2B2,2.2170753479003906,6.13450812,0.0
Mg2Ni1Rh1,2.2164745330810547,5.16580372,0.0
U1Ni1Sb2,2.215974807739258,10.08915504,0.0
Tb1Ni1B4,2.2158946990966797,6.45175143,0.0
Tb1Ni1B4,2.2158946990966797,6.45175143,0.0
Pr3Co13B2,2.2157249450683594,4.93454527,0.0
Dy1Er1Al4,2.2151947021484375,5.84619658,0.0
Tm4B3C4,2.214731216430664,4.81187063,0.0
Tm4B3C4,2.214731216430664,4.81187063,0.0
Al5C3N1,2.2143478393554688,7.62172206,0.8374000000000006
Al5C3N1,2.2143478393554688,7.62172206,0.8374000000000006
Tm2Ga3Ni1,2.2140884399414062,4.2998874,0.0
Er1Co1C2,2.2138023376464844,5.49203116,0.0
Zr6Al16Ni7,2.2137985229492188,7.38648245,0.0
Zr6Al16Ni7,2.2137985229492188,7.38648245,0.0
La5B4Rh15,2.2136173248291016,7.4597717,0.0
Li7P1S6,2.2130508422851562,1.69607395,2.0802
Rb1C10,2.21282958984375,3.63670383,0.6839
U1B4Ru4,2.2128028869628906,9.45203017,0.0
Zr1Al1,2.2123489379882812,5.29120187,0.0
Er1Si1Ir1,2.211956024169922,6.9197455,0.0
Sm1Si1Ag1,2.211711883544922,4.69688346,0.0
Tm1Al1Co1,2.211599349975586,5.18877755,0.0
Sm1Co12B6,2.211519241333008,5.80309152,0.0
Dy1Co2B2,2.2111454010009766,5.3046968,0.0
Li13In3,2.2108402252197266,1.91334446,0.0
Nd12Re5C15,2.210611343383789,4.8099709,0.0
Tb15Ni28P21,2.2105484008789062,7.28547006,0.0
Ga4Ni3Pt1,2.210214614868164,6.21887365,0.0
Sr1Si1Ni1,2.210010528564453,4.59325772,0.0
Sr1Si1Ni1,2.210010528564453,4.59325772,0.0
Li1Hg2Os1,2.209878921508789,3.56730643,0.0
Li2Sn2Au1,2.2098522186279297,5.03362311,0.0
Os5C16O16,2.209636688232422,-0.44135645,1.9933
Nd9Ni26P12,2.2095394134521484,7.30050516,0.0
Ce6Si1Ni4,2.209430694580078,8.30498744,0.0
Ce6Si1Ni4,2.209430694580078,8.30498744,0.0
Ce2Mg1Ni2,2.209157943725586,7.09370423,0.0
Nd1Ni1C2,2.2085533142089844,6.15211154,0.0
Nd1Ni1C2,2.2085533142089844,6.15211154,0.0
Ti1Si1O4,2.2084407806396484,4.04530504,2.5681
Dy1Ni2B2,2.20843505859375,6.19196206,0.0
Dy1Ni2B2,2.20843505859375,6.19196206,0.0
K3Cr1C6N6,2.2080936431884766,-1.64356232,1.7717999999999998
Th3Al2,2.207996368408203,6.77144367,0.0
In1Co22B6,2.207895278930664,6.32926621,0.0
Zr2Si1,2.2077064514160156,5.65898039,0.0
Er1Mn4Al8,2.2075862884521484,6.94930164,0.0
Sm4Si3S12,2.206766128540039,5.93878259,2.1071
Li2Ir1N2,2.206174850463867,5.28830178,0.0
Co1Si4Ni3,2.205829620361328,9.57263807,0.0
Co1Si4Ni3,2.205829620361328,9.57263807,0.0
Eu1Si2Ni2,2.2058029174804688,6.50131669,0.0
Eu1Si2Ni2,2.2058029174804688,6.50131669,0.0
La1Ni4Sn2,2.2054367065429688,9.17634425,0.0
Li2Zr1N2,2.2054214477539062,4.05832841,1.5618999999999996
Sm1Al1Zn1,2.2053070068359375,4.22344913,0.0
Tb1Co12B6,2.205240249633789,5.87596866,0.0
Si1Pd3,2.2040672302246094,5.9769416,0.0
Mg17Al11Pd1,2.203645706176758,5.03896009,0.0
Th5C1,2.2034225463867188,7.76013966,0.0
Tb2B4O9,2.2026710510253906,2.92121416,5.514400000000001
B4W1,2.2024459838867188,9.28465024,0.0
Mg2Si4O11,2.2024154663085938,-1.90239211,0.0
La1Si2Rh2,2.201824188232422,8.56759413,0.0
K1Si1,2.2015743255615234,1.75708683,1.2619000000000002
Tb1Al1Ag2,2.2009544372558594,4.23130063,0.0
Si7Ni4Au2,2.200672149658203,8.85989885,0.0
Si7Ni4Au2,2.200672149658203,8.85989885,0.0
Ho4Ga12Ni1,2.200529098510742,4.40168015,0.0
Hf1Ni1,2.200082778930664,6.23989528,0.0
Hf1Si1O4,2.200040817260742,3.32290175,5.069999999999999
Ho12Ni6Pb1,2.1997528076171875,4.12786492,0.0
Al14Co5Si2,2.1997108459472656,7.86640663,0.0
Al14Co5Si2,2.1997108459472656,7.86640663,0.0
Gd2Mn1Ni1O6,2.1991806030273438,4.93384981,0.0
Na1Ni2P3O10,2.1986770629882812,3.89082045,0.7697000000000003
Sr1Ca3Si4,2.1986446380615234,4.64630387,0.0
Sm2Si2Ru1,2.1986026763916016,4.80304173,0.0
Cr1Ni1Sb2,2.1980743408203125,8.38607948,0.0
Ni18Bi3As1S16,2.1974639892578125,7.7023283,0.0
Mn1Ni1Se2,2.1973743438720703,7.15066949,0.0
Tm2Al1Ni2,2.197195053100586,5.33825723,0.0
Tm2Al1Ni2,2.197195053100586,5.33825723,0.0
Mg4Al1Zn11,2.195920944213867,3.18616815,0.0
Ce1Eu1B12,2.1959171295166016,6.77515212,0.0
Mn2Cr1Ni1Sb2,2.195423126220703,6.73225489,0.0
Nd3Ni7P5,2.195150375366211,7.04638392,0.0
Tl3Si1,2.194795608520508,6.30722571,0.0
Li1P5W3O19,2.194334030151367,1.87397698,0.6863000000000001
Mn1Ni1Sn1Rh1,2.193998336791992,8.10547302,0.0
Lu1Ni5Sn1,2.1937198638916016,7.71655154,0.0
Ta2Re1Ni1,2.1933364868164062,-3.64671586,0.0
Tb1Co1Si3,2.1931495666503906,7.993859,0.0
Hf3Ni20B6,2.192842483520508,7.99443782,0.0
Hf3Ni20B6,2.192842483520508,7.99443782,0.0
Li2Pr1Al1,2.192584991455078,2.83378819,0.0
Li2Pr1Al1,2.192584991455078,2.83378819,0.0
U4Re7Si6,2.1921138763427734,9.93917815,0.0
Sc1Si1Pd1,2.1914539337158203,6.24674563,0.0
C17F5,2.1914424896240234,2.52139831,0.0
Er2C1O7,2.1907691955566406,-0.82280475,0.0
Dy2Os1C2,2.1903247833251953,5.26732741,0.0
Pu1Al2Ga2,2.190187454223633,7.62035443,0.0
Mg1Al1Pt2,2.189983367919922,-4.21697815,0.0
Li1Dy1W2O8,2.1898956298828125,1.04177569,3.7868
Sm1Al8Si1Au4,2.189586639404297,6.56202047,0.0
Sm1Al8Si1Au4,2.189586639404297,6.56202047,0.0
Mg1Si4Mo2O12,2.1895008087158203,3.67176682,3.3331
Dy2Si5Ni3,2.1890411376953125,8.07977941,0.0
Dy2Si5Ni3,2.1890411376953125,8.07977941,0.0
W2C1Cl8,2.188661575317383,0.45672885,1.2971
Li1Pm2Os1,2.188587188720703,3.91825284,0.0
Sr5B10Rh14,2.1876487731933594,3.87782115,0.0
Mn1Al24Cr1,2.1873779296875,7.60474678,0.0
Gd1Si2Ru2,2.187255859375,6.77083497,0.0
Sc1B1Pd3,2.18707275390625,5.23535327,0.0
Li8Ir1O6,2.187051773071289,2.57957238,0.0
Np1B6,2.1866111755371094,9.40794533,0.0
Hf3Sc1Si4,2.1865005493164062,7.06715077,0.0
Nd1Mg1Ni4,2.1864662170410156,5.82922867,0.0
Si2Ni1O6,2.186260223388672,2.09729283,0.0
Si2Ni1O6,2.186260223388672,2.09729283,0.0
Tm1B2Ru3,2.1859703063964844,6.50633238,0.0
Dy1Co1C1,2.1854209899902344,4.01593841,0.0
Li3Ag3Ge2,2.184968948364258,2.71770735,0.0
Ce8Al1Pd24,2.1848297119140625,6.91090113,0.0
P1H9C3,2.184793472290039,-1.03812351,4.1736
Mn3Ni3Te2O16,2.1845645904541016,3.41382644,0.0
Sm2In1Ni2,2.184030532836914,5.40374812,0.0
Er1Al1Zn1,2.183877944946289,4.17445821,0.0
Hf2Al4C5,2.183713912963867,6.96524534,0.0
Hf2Al4C5,2.183713912963867,6.96524534,0.0
Li2Cd1P4O12,2.183704376220703,0.4583573,4.5942
Li1Sb1Pt2,2.1830806732177734,-3.6076615,0.5508000000000002
Pr1B4Ir4,2.1829833984375,7.71126448,0.0
Ni1P8W1,2.182872772216797,9.00829653,0.0
Sm1Co4B1,2.1819629669189453,5.11718891,0.0
Be1Al1Pt2,2.1819229125976562,-4.3755749,1.4695999999999998
Ho3Mn1B7,2.181743621826172,5.28427873,0.0
Ta1Ni1,2.181529998779297,6.94940196,0.0
Sm1Ga3Ni1,2.1809425354003906,4.24383867,0.0
Lu1Si2Os2,2.1809425354003906,7.0164099,0.0
Al2V1Ni9,2.1809120178222656,8.29782525,0.0
Al2V1Ni9,2.1809120178222656,8.29782525,0.0
Np1Si2Os2,2.180604934692383,9.89177709,0.0
Sc2C1,2.180295944213867,4.07763927,0.0
Dy1Al1Co1,2.1802234649658203,5.46924616,0.0
Mn1B4W3,2.1802215576171875,8.49677559,0.0
Ti3Ni20B6,2.180074691772461,8.39794219,0.0
Ti3Ni20B6,2.180074691772461,8.39794219,0.0
La3Ni3Bi4,2.1798133850097656,7.71813338,0.0
U5Re5Si9,2.179157257080078,10.34058694,0.0
U1B8O17,2.1788501739501953,-0.371528,0.3199
Np1Al3,2.178844451904297,8.8366254,0.0
La1Ni1Sn2,2.178842544555664,8.73040129,0.0
Al1P3N1O10,2.17767333984375,-0.14717991,3.3516
K1B3O5,2.1775970458984375,-0.42139659,5.2382
Al3Zn1Cr8,2.177492141723633,7.04174499,0.0
Ga1Ni1Pt2,2.1774425506591797,-4.45549206,0.0308999999999999
Mg1Ni4O6,2.1769542694091797,4.67751739,0.0
Tb2Al6Si4Pt1,2.176929473876953,6.48775365,0.0
Tb2Al6Si4Pt1,2.176929473876953,6.48775365,0.0
Pu2Ni2Sn1,2.1769065856933594,10.36669842,0.0
Mg14Ni1C1,2.1765403747558594,3.53112674,0.0
Mg14Ni1C1,2.1765403747558594,3.53112674,0.0
Gd2C1,2.176525115966797,3.17211687,0.0
Li2Ce1Pb1,2.175832748413086,5.81448693,0.0
Eu1Ni2As2,2.1748733520507812,6.23383965,0.0
Li1Gd1Cl4,2.174518585205078,0.25706154,0.9065
Ce2Ni1Ge6,2.174335479736328,5.50723722,0.0
Li1Mo6Se8,2.1738052368164062,4.54361351,0.0
Tl1Ni2S2,2.173795700073242,6.50348371,0.0
Ho1Co1C2,2.1736087799072266,5.46054627,0.0
Li7Sn3,2.172975540161133,3.95860187,0.0
Lu1B2C2,2.171964645385742,6.40694009,0.0
Lu1B2C2,2.171964645385742,6.40694009,0.0
Hf9Ni11,2.171743392944336,6.28921971,0.0
In1Si1Pt5,2.171487808227539,7.95362808,0.0
Li1Tm2Tc1,2.1714038848876953,3.33953803,0.0
Pr1Al3B4O12,2.1713714599609375,3.57728748,5.076200000000001
Pr1Al3B4O12,2.1713714599609375,3.57728748,5.076200000000001
Li2Hg1P4O12,2.17120361328125,0.63175233,2.9522
Pr2Mn1Ni1O6,2.170595169067383,5.28102547,1.6564
Nd5Co19B6,2.1704273223876953,5.25847972,0.0
Dy1Co1Si1,2.1703872680664062,5.87310479,0.0
Nd1B2Ru2,2.1703758239746094,5.48529402,0.0
Lu5Ni2Bi1,2.169492721557617,4.39042047,0.0
Dy2Al1Ge3,2.1691551208496094,4.65687476,0.0
Pr2Ni1Ge6,2.1679439544677734,4.03493779,0.0
Dy1Ni4B1,2.1679420471191406,6.65367865,0.0
Dy1Ni4B1,2.1679420471191406,6.65367865,0.0
Th1Al1Pt1,2.1677627563476562,7.84979843,0.0
H1C3,2.167684555053711,2.3975691,0.0
Tb1Si3Ni8,2.167299270629883,8.41283486,0.0
Tb1Si3Ni8,2.167299270629883,8.41283486,0.0
Er4Ni1Sn8,2.166728973388672,6.89651898,0.0
Li7Si3,2.166524887084961,2.89540745,0.0
Li7Si3,2.166524887084961,2.89540745,0.0
Pm1Sm1Al2,2.166109085083008,4.46719124,0.0
Ti6Co16Si7,2.1661033630371094,7.53058141,0.0
Li2Ni12P7,2.1660919189453125,8.6602192,0.0
Li2Ni12P7,2.1660919189453125,8.6602192,0.0
Si1P1Au1,2.166074752807617,3.87555826,1.0382000000000002
Ca2Mn1Si2,2.166027069091797,-1.90417812,0.0
B2Os1W2,2.1659679412841797,8.81657681,0.0
